aircraft_id,flight_date,flight_hours,cycles,avg_temp,time_since_last_maintenance,sensor_vibration,oil_pressure,maintenance_flag,maintenance_cost,failure_within_30days
AIR_034,2023-02-18,2.57,1,17.2,54,0.71,54.96,0,0,0
AIR_034,2023-05-10,1.95,1,10.4,70,0.472,51.19,0,0,0
AIR_034,2023-12-20,3.95,2,6.8,50,0.734,52.01,0,0,0
AIR_034,2023-06-19,1.86,2,3.1,65,0.271,43.09,0,0,0
AIR_034,2023-05-04,2.06,3,20.1,57,0.386,48.57,0,0,0
AIR_034,2023-02-26,2.78,3,30.0,69,0.391,50.22,0,0,1
AIR_034,2023-10-07,2.45,2,-5.3,66,0.748,48.25,0,0,1
AIR_034,2023-02-03,2.57,3,12.3,56,0.372,43.91,0,0,1
AIR_034,2023-01-23,3.52,2,4.2,70,0.599,63.2,0,0,1
AIR_034,2023-04-27,2.75,3,11.0,66,0.739,56.78,0,0,1
AIR_034,2023-07-16,2.47,2,26.8,73,0.468,53.19,0,0,1
AIR_034,2023-12-14,3.04,1,23.8,74,0.304,47.64,0,0,0
AIR_034,2023-03-13,1.47,1,9.9,52,0.548,47.04,0,0,1
AIR_034,2023-06-29,2.84,3,12.7,53,0.529,40.73,0,0,1
AIR_034,2023-05-31,1.32,3,22.8,81,0.439,51.59,0,0,1
AIR_034,2023-02-12,2.82,1,20.1,66,0.361,46.4,0,0,0
AIR_034,2023-06-07,2.52,2,8.3,64,0.44,48.52,1,15185,1
AIR_034,2023-06-29,2.82,1,27.3,60,0.402,47.43,0,0,0
AIR_034,2023-05-08,3.46,3,35.1,78,0.522,44.83,0,0,1
AIR_034,2023-09-04,2.59,1,-13.1,86,0.178,44.87,0,0,1
AIR_034,2023-11-09,2.7,2,6.8,74,0.857,51.66,0,0,1
AIR_034,2023-02-12,2.68,3,31.0,86,0.392,41.63,0,0,1
AIR_034,2023-08-10,3.6,1,9.9,51,0.783,59.95,0,0,1
AIR_034,2023-03-28,0.51,3,14.2,62,0.558,54.21,0,0,0
AIR_034,2023-04-23,2.22,1,15.7,72,0.326,48.85,0,0,1
AIR_034,2023-11-10,1.96,3,3.7,73,0.737,52.18,0,0,0
AIR_034,2023-11-07,0.7,3,11.2,65,0.741,52.07,0,0,0
AIR_034,2023-10-28,2.96,3,17.1,80,0.27,52.59,0,0,1
AIR_034,2023-07-09,3.49,3,3.2,85,0.352,51.12,0,0,1
AIR_034,2023-12-03,2.38,3,14.9,77,0.245,46.04,0,0,0
AIR_034,2023-05-08,1.98,2,-1.2,73,0.234,45.85,0,0,1
AIR_034,2023-02-24,3.17,2,6.6,47,0.449,48.0,0,0,1
AIR_034,2023-06-17,1.92,3,-12.6,65,0.692,51.15,0,0,0
AIR_034,2023-04-13,3.53,1,7.8,84,0.191,44.58,0,0,1
AIR_034,2023-12-01,2.36,3,15.6,88,0.725,48.32,0,0,0
AIR_034,2023-01-02,1.5,2,26.2,86,0.427,50.35,0,0,0
AIR_034,2023-08-31,3.3,3,16.4,51,0.5,53.19,0,0,1
AIR_034,2023-04-06,1.99,3,4.1,61,0.581,51.14,0,0,1
AIR_034,2023-11-13,2.39,3,16.4,69,0.423,49.73,0,0,1
AIR_034,2023-04-08,2.73,1,19.8,48,0.702,51.44,0,0,1
AIR_034,2023-01-19,2.21,2,28.9,84,0.552,51.87,0,0,1
AIR_034,2023-05-28,2.32,2,21.0,49,0.837,48.45,0,0,1
AIR_034,2023-07-13,3.23,2,4.0,71,0.478,50.7,0,0,1
AIR_034,2023-01-02,2.47,3,-0.2,46,0.611,49.11,0,0,0
AIR_034,2023-02-22,2.64,2,6.0,74,0.65,47.62,0,0,1
AIR_034,2023-06-14,3.25,2,18.4,81,0.553,47.22,0,0,1
AIR_034,2023-06-16,2.13,2,19.6,61,0.309,47.32,0,0,1
AIR_034,2023-01-17,4.04,2,15.3,75,0.594,52.24,0,0,0
AIR_034,2023-03-23,2.28,2,35.3,46,0.609,51.74,0,0,0
AIR_034,2023-01-20,2.59,3,25.4,51,0.834,55.35,0,0,0
AIR_034,2023-12-20,2.47,2,37.2,52,0.447,50.52,0,0,1
AIR_034,2023-10-03,2.93,3,12.9,85,0.133,40.89,0,0,1
AIR_034,2023-03-06,1.54,3,21.2,81,0.483,46.74,0,0,1
AIR_034,2023-03-14,2.6,2,22.9,66,0.995,58.77,0,0,1
AIR_034,2023-01-08,2.98,2,7.3,85,0.04,48.48,0,0,0
AIR_034,2023-06-15,2.13,3,7.7,49,0.475,43.28,0,0,0
AIR_034,2023-08-30,2.76,1,9.0,63,0.539,50.32,0,0,0
AIR_034,2023-03-13,3.19,2,34.7,64,0.672,56.42,0,0,1
AIR_034,2023-08-14,3.34,1,15.9,57,0.502,45.99,0,0,0
AIR_034,2023-10-17,2.74,1,-1.6,71,0.658,47.27,0,0,1
AIR_034,2023-09-04,3.35,3,2.8,76,0.303,52.19,0,0,1
AIR_034,2023-07-06,1.83,3,-3.6,46,0.86,51.0,0,0,0
AIR_034,2023-11-25,2.31,2,17.4,44,0.901,54.16,0,0,1
AIR_034,2023-12-07,2.4,1,1.5,82,0.429,55.35,0,0,0
AIR_034,2023-02-17,2.44,1,2.0,49,0.227,59.14,0,0,1
AIR_035,2023-08-10,2.25,3,19.0,73,0.518,40.95,0,0,1
AIR_035,2023-10-23,3.38,1,20.9,69,0.453,44.01,0,0,1
AIR_035,2023-08-18,2.3,1,20.6,56,0.772,44.59,0,0,1
AIR_035,2023-06-03,2.93,1,27.0,36,0.733,53.61,0,0,0
AIR_035,2023-08-06,2.86,1,19.8,68,0.53,46.25,0,0,1
AIR_035,2023-05-21,3.35,2,18.2,58,0.841,55.78,0,0,1
AIR_035,2023-11-20,2.25,1,10.0,35,0.266,53.72,0,0,1
AIR_035,2023-06-16,3.12,2,14.2,55,0.692,48.93,0,0,1
AIR_035,2023-03-07,3.02,3,6.8,33,0.281,53.87,0,0,1
AIR_035,2023-04-26,2.42,1,2.1,38,0.657,60.02,0,0,0
AIR_035,2023-09-15,2.17,1,19.9,43,0.43,52.16,0,0,1
AIR_035,2023-10-17,2.2,2,27.7,33,0.399,50.36,0,0,0
AIR_035,2023-11-12,3.3,1,14.2,32,0.385,48.03,0,0,1
AIR_035,2023-06-02,2.31,3,29.7,36,0.217,51.52,0,0,0
AIR_035,2023-02-10,2.19,1,33.4,48,0.513,52.24,0,0,0
AIR_035,2023-08-27,2.35,1,17.7,35,0.584,43.3,0,0,0
AIR_035,2023-11-21,3.81,2,17.1,58,0.619,49.22,0,0,1
AIR_035,2023-06-27,2.97,2,23.1,35,0.529,46.2,0,0,1
AIR_035,2023-11-27,2.33,1,-5.5,66,0.067,52.17,0,0,0
AIR_035,2023-10-21,1.68,2,2.3,60,0.472,48.65,0,0,1
AIR_035,2023-01-04,2.97,1,28.2,39,0.803,45.68,0,0,0
AIR_035,2023-06-06,2.65,3,19.5,58,0.407,37.27,0,0,1
AIR_035,2023-03-24,2.38,2,8.5,70,0.478,50.79,0,0,1
AIR_035,2023-10-26,1.84,1,8.1,61,0.108,47.36,0,0,0
AIR_035,2023-09-05,2.41,3,9.3,72,0.653,46.86,0,0,0
AIR_035,2023-12-07,0.5,2,17.2,54,0.745,42.14,0,0,0
AIR_035,2023-01-10,2.13,1,22.8,54,0.438,50.41,0,0,0
AIR_035,2023-03-25,2.12,1,12.7,37,0.523,53.85,0,0,1
AIR_035,2023-09-03,3.18,3,23.8,38,0.396,51.7,0,0,1
AIR_035,2023-02-01,2.22,2,20.0,72,0.692,50.83,0,0,0
AIR_035,2023-01-11,2.88,3,25.8,39,0.47,53.4,0,0,0
AIR_035,2023-04-02,2.27,3,26.8,64,0.731,46.41,0,0,0
AIR_035,2023-11-30,2.63,1,20.1,32,0.738,51.46,0,0,1
AIR_035,2023-01-06,3.25,1,27.2,45,0.639,41.98,0,0,1
AIR_035,2023-10-13,2.51,2,8.2,54,0.454,49.67,0,0,0
AIR_035,2023-04-04,2.07,2,12.7,62,0.725,54.18,0,0,0
AIR_035,2023-08-10,3.31,3,27.1,59,0.527,57.71,0,0,0
AIR_035,2023-12-18,1.49,1,15.1,65,0.565,50.65,0,0,0
AIR_035,2023-03-12,2.55,1,7.2,75,0.427,50.19,0,0,1
AIR_035,2023-10-23,1.54,3,19.5,37,0.408,51.69,0,0,1
AIR_035,2023-09-12,2.52,2,33.9,50,0.644,50.97,0,0,1
AIR_035,2023-10-29,3.51,1,13.2,76,0.592,54.95,0,0,0
AIR_035,2023-08-28,2.5,2,-0.1,40,0.418,49.71,0,0,1
AIR_035,2023-11-07,2.4,3,21.2,47,0.455,44.62,0,0,0
AIR_035,2023-03-05,2.43,2,13.4,42,0.619,38.3,0,0,1
AIR_035,2023-08-31,1.77,3,13.6,73,0.569,53.8,0,0,0
AIR_035,2023-05-02,2.38,2,10.8,42,0.398,56.77,0,0,0
AIR_035,2023-05-24,2.26,2,-4.0,70,0.169,49.97,0,0,0
AIR_035,2023-02-16,1.12,1,11.0,65,0.612,49.79,0,0,0
AIR_035,2023-06-24,2.66,2,21.0,65,0.488,57.29,0,0,0
AIR_035,2023-03-27,1.75,1,25.2,51,0.205,47.61,0,0,0
AIR_035,2023-10-31,2.81,1,8.0,44,0.557,56.95,0,0,1
AIR_035,2023-01-05,2.39,3,12.0,62,0.301,40.61,0,0,1
AIR_035,2023-02-22,3.09,1,24.4,42,0.294,48.31,0,0,1
AIR_035,2023-05-05,2.61,1,20.8,49,0.632,41.96,0,0,0
AIR_035,2023-02-24,1.91,3,27.4,41,0.336,49.22,0,0,0
AIR_035,2023-09-16,3.18,2,30.1,64,0.419,42.39,0,0,1
AIR_035,2023-04-03,1.86,2,-0.5,43,0.467,52.13,0,0,0
AIR_035,2023-05-20,1.86,3,18.7,43,0.371,43.19,0,0,1
AIR_035,2023-05-03,2.58,1,10.2,34,0.658,52.34,0,0,1
AIR_035,2023-07-07,3.0,3,20.0,54,0.431,46.44,0,0,0
AIR_035,2023-10-05,2.22,3,25.6,42,0.615,55.84,0,0,1
AIR_035,2023-09-18,2.07,2,24.4,41,0.612,57.15,0,0,0
AIR_035,2023-12-25,2.6,1,20.6,36,0.54,48.47,0,0,1
AIR_035,2023-03-06,3.53,2,14.2,73,0.682,52.79,0,0,0
AIR_035,2023-04-11,2.75,2,1.4,46,0.131,51.2,0,0,1
AIR_035,2023-04-14,3.36,2,20.3,36,0.767,51.79,0,0,1
AIR_035,2023-06-19,2.28,1,19.5,66,0.536,48.94,0,0,1
AIR_035,2023-03-28,2.21,2,5.9,38,0.497,49.64,0,0,1
AIR_035,2023-06-10,2.19,3,26.5,55,0.618,48.88,0,0,1
AIR_035,2023-08-28,1.32,2,-1.1,49,0.622,44.03,0,0,0
AIR_035,2023-03-09,1.77,3,34.8,44,0.596,43.4,0,0,1
AIR_035,2023-10-03,1.64,1,-0.3,62,0.696,54.88,0,0,0
AIR_035,2023-07-10,1.78,3,1.9,37,0.544,49.56,0,0,1
AIR_035,2023-10-25,3.53,2,11.3,69,0.78,55.72,0,0,0
AIR_035,2023-11-05,2.16,2,22.5,41,0.392,50.14,0,0,0
AIR_035,2023-07-23,2.5,3,25.2,71,0.537,37.95,0,0,1
AIR_035,2023-03-09,3.22,1,27.6,37,0.036,56.18,0,0,1
AIR_035,2023-09-12,3.18,3,-12.6,66,0.607,51.3,0,0,0
AIR_035,2023-06-11,2.71,1,18.8,73,0.528,50.96,0,0,1
AIR_036,2023-04-03,3.4,1,28.3,114,0.612,41.48,0,0,0
AIR_036,2023-01-29,2.42,2,19.3,97,0.631,47.45,0,0,1
AIR_036,2023-04-10,2.32,1,2.4,119,0.255,50.23,0,0,1
AIR_036,2023-02-16,2.31,2,16.3,93,0.264,47.5,0,0,1
AIR_036,2023-07-21,1.83,3,11.8,107,0.406,50.75,0,0,1
AIR_036,2023-05-03,1.75,2,26.2,110,0.745,42.88,0,0,1
AIR_036,2023-01-27,1.62,3,5.3,118,0.363,53.85,0,0,0
AIR_036,2023-03-31,1.95,1,3.6,118,0.568,56.2,0,0,1
AIR_036,2023-04-21,2.63,2,20.9,95,0.809,55.6,0,0,1
AIR_036,2023-06-01,2.91,3,5.8,117,0.515,48.79,0,0,0
AIR_036,2023-12-24,1.76,2,17.5,98,0.303,52.93,0,0,0
AIR_036,2023-05-22,3.52,2,9.8,101,0.375,45.89,0,0,1
AIR_036,2023-10-25,1.67,2,26.9,108,0.289,49.21,0,0,0
AIR_036,2023-07-02,2.76,2,20.8,106,0.492,58.96,0,0,0
AIR_036,2023-02-10,2.44,2,14.7,119,0.948,49.33,0,0,0
AIR_036,2023-09-19,3.02,2,25.3,100,0.556,61.72,0,0,0
AIR_036,2023-11-05,1.73,3,11.3,115,0.33,50.8,0,0,0
AIR_036,2023-07-02,1.59,3,12.3,91,0.361,49.74,0,0,0
AIR_036,2023-01-18,3.23,2,19.4,88,0.532,48.73,0,0,1
AIR_036,2023-05-10,1.84,1,9.9,107,0.571,48.02,0,0,0
AIR_036,2023-09-26,2.79,2,20.4,115,0.413,54.51,0,0,1
AIR_036,2023-06-28,3.23,3,13.5,94,0.6,51.42,0,0,1
AIR_036,2023-02-21,1.86,3,18.2,116,0.296,50.31,0,0,1
AIR_036,2023-11-13,2.33,3,21.8,127,0.593,46.12,0,0,1
AIR_036,2023-10-07,3.27,1,22.1,115,0.538,51.26,0,0,0
AIR_036,2023-02-25,2.77,2,11.0,115,0.503,50.6,0,0,1
AIR_036,2023-07-28,2.24,3,10.7,118,0.468,45.21,0,0,1
AIR_036,2023-06-21,2.94,3,2.4,91,0.361,54.39,0,0,1
AIR_036,2023-04-03,2.19,3,4.4,94,0.383,54.63,0,0,1
AIR_036,2023-12-24,2.07,3,13.2,131,0.807,52.08,0,0,1
AIR_036,2023-02-11,2.23,1,15.0,118,0.668,52.26,0,0,0
AIR_036,2023-03-14,2.95,2,13.2,113,0.228,49.37,0,0,1
AIR_036,2023-08-24,1.93,3,23.5,106,0.817,53.9,0,0,0
AIR_036,2023-07-24,1.85,1,24.3,125,0.494,44.76,0,0,1
AIR_036,2023-03-30,1.61,3,20.3,110,0.443,49.78,1,17941,0
AIR_036,2023-10-16,1.29,3,31.0,115,0.826,47.13,0,0,0
AIR_036,2023-05-20,1.39,1,5.8,102,0.751,47.43,0,0,1
AIR_036,2023-02-18,2.38,2,27.8,97,0.585,53.28,0,0,1
AIR_036,2023-06-09,2.71,2,10.2,112,0.435,48.16,0,0,0
AIR_036,2023-11-03,1.6,1,9.6,117,0.594,51.09,0,0,1
AIR_036,2023-11-12,2.28,3,28.6,103,0.446,53.83,0,0,0
AIR_036,2023-02-13,1.96,3,3.6,108,0.482,57.73,1,6082,1
AIR_036,2023-07-16,3.41,2,31.2,111,0.362,58.1,0,0,0
AIR_036,2023-11-30,2.84,3,12.2,126,0.173,49.18,0,0,1
AIR_036,2023-02-11,3.33,3,18.7,92,0.345,48.19,0,0,1
AIR_036,2023-06-11,4.28,3,21.0,129,0.505,54.57,0,0,0
AIR_036,2023-02-09,3.06,2,19.3,96,0.689,56.53,0,0,1
AIR_036,2023-07-30,2.62,3,5.3,124,0.337,49.13,0,0,1
AIR_036,2023-04-22,1.94,3,19.2,111,0.433,50.26,0,0,1
AIR_036,2023-05-16,3.87,3,25.4,112,0.79,45.92,0,0,0
AIR_036,2023-03-14,3.75,1,20.1,96,0.731,48.76,0,0,1
AIR_036,2023-08-18,2.9,1,5.2,97,0.28,47.63,0,0,1
AIR_036,2023-01-05,1.25,1,23.2,106,0.458,62.15,0,0,1
AIR_036,2023-02-27,2.99,1,6.4,123,0.749,53.57,0,0,0
AIR_036,2023-01-27,2.5,3,3.6,104,0.306,45.21,0,0,1
AIR_036,2023-06-22,1.8,1,7.3,104,0.686,52.31,0,0,1
AIR_036,2023-08-30,3.11,2,13.1,124,0.444,48.24,0,0,0
AIR_036,2023-11-14,4.3,1,18.9,127,0.549,49.94,0,0,1
AIR_036,2023-01-27,2.86,2,13.5,87,0.703,50.75,0,0,1
AIR_036,2023-03-05,2.47,1,14.8,107,0.476,46.83,0,0,1
AIR_036,2023-07-05,1.38,1,6.8,87,0.794,58.68,0,0,1
AIR_036,2023-06-27,2.64,3,0.5,92,0.473,50.47,0,0,1
AIR_036,2023-08-31,1.45,2,3.6,99,0.571,51.69,0,0,0
AIR_036,2023-09-10,2.69,1,4.4,115,0.08,50.7,0,0,1
AIR_036,2023-06-14,2.38,1,-4.8,114,0.757,50.0,0,0,0
AIR_036,2023-06-14,2.91,2,20.4,109,0.836,43.34,0,0,1
AIR_036,2023-08-03,1.95,1,12.0,93,0.492,56.31,0,0,0
AIR_036,2023-03-26,2.13,1,24.7,126,0.691,45.43,0,0,1
AIR_036,2023-12-15,1.78,2,11.6,95,0.684,52.57,0,0,0
AIR_036,2023-01-11,2.35,3,24.2,116,0.701,53.45,1,17785,1
AIR_036,2023-05-02,3.22,1,30.6,98,0.63,52.07,0,0,1
AIR_036,2023-12-29,1.89,1,11.2,130,0.501,55.23,0,0,1
AIR_036,2023-07-15,2.01,1,27.7,99,0.371,54.1,0,0,0
AIR_036,2023-05-17,3.07,3,-0.4,100,0.403,42.81,0,0,1
AIR_036,2023-09-17,2.51,2,20.1,125,0.707,53.6,0,0,1
AIR_036,2023-08-10,1.75,2,-4.8,123,0.481,40.03,0,0,0
AIR_036,2023-09-06,2.59,2,22.1,110,0.541,51.96,0,0,0
AIR_036,2023-02-19,2.3,3,8.0,112,0.799,49.67,0,0,0
AIR_036,2023-12-05,3.35,2,24.0,127,0.547,49.25,0,0,1
AIR_036,2023-01-02,3.4,1,28.6,96,0.658,37.25,0,0,0
AIR_037,2023-12-16,3.26,3,9.2,180,0.497,47.17,0,0,1
AIR_037,2023-07-02,2.62,2,24.5,178,0.503,41.15,0,0,0
AIR_037,2023-11-26,3.01,1,4.9,183,0.466,51.97,0,0,1
AIR_037,2023-12-22,2.7,3,3.5,179,0.713,49.39,0,0,0
AIR_037,2023-08-04,1.89,2,-2.8,183,0.478,39.45,0,0,1
AIR_037,2023-10-25,3.73,1,15.7,205,0.449,57.88,0,0,1
AIR_037,2023-09-23,2.85,2,12.2,187,0.255,44.35,0,0,1
AIR_037,2023-08-10,3.32,1,-6.8,191,0.588,54.08,0,0,1
AIR_037,2023-04-16,3.27,1,22.0,170,0.473,46.82,0,0,1
AIR_037,2023-02-07,1.33,3,30.6,173,0.729,62.33,0,0,1
AIR_037,2023-11-15,2.2,3,1.8,181,0.555,52.97,0,0,1
AIR_037,2023-11-19,3.4,1,11.3,203,0.503,46.5,0,0,1
AIR_037,2023-01-12,0.9,2,12.1,199,0.471,51.77,0,0,0
AIR_037,2023-03-12,3.48,2,19.4,208,0.54,56.43,0,0,1
AIR_037,2023-11-26,3.12,1,-5.4,179,0.528,46.73,0,0,1
AIR_037,2023-05-05,2.1,2,21.4,180,0.648,57.08,0,0,1
AIR_037,2023-11-15,3.06,3,9.3,210,0.279,62.26,0,0,1
AIR_037,2023-09-13,2.56,1,27.6,187,0.256,53.85,0,0,0
AIR_037,2023-05-10,2.06,2,21.0,170,0.351,53.33,0,0,0
AIR_037,2023-11-08,1.16,1,31.6,193,0.572,50.16,0,0,0
AIR_037,2023-05-04,2.3,3,26.7,206,0.159,63.71,0,0,1
AIR_037,2023-09-01,2.69,1,7.2,200,0.603,43.2,0,0,0
AIR_037,2023-03-10,2.57,1,13.9,187,0.726,47.98,0,0,1
AIR_037,2023-06-13,2.22,2,25.6,201,0.39,50.82,0,0,1
AIR_037,2023-05-29,2.53,2,14.2,180,0.595,47.77,0,0,0
AIR_037,2023-05-23,1.75,1,-4.0,183,0.725,47.59,0,0,1
AIR_037,2023-01-02,3.45,2,4.6,207,0.744,56.18,0,0,1
AIR_037,2023-04-18,2.13,1,5.3,208,0.557,39.39,0,0,1
AIR_037,2023-10-14,2.23,3,12.1,189,0.534,46.52,0,0,0
AIR_037,2023-04-08,2.98,2,15.8,210,0.475,44.38,0,0,0
AIR_037,2023-02-12,2.97,1,25.5,203,0.574,46.6,0,0,1
AIR_037,2023-07-13,3.02,3,25.7,182,0.325,56.88,0,0,0
AIR_037,2023-12-05,2.81,2,15.3,178,0.532,46.16,1,20112,1
AIR_037,2023-01-31,2.93,1,36.1,203,0.493,50.22,0,0,1
AIR_037,2023-07-18,2.61,3,5.0,180,0.819,50.46,0,0,1
AIR_037,2023-03-26,1.47,1,36.3,209,0.463,54.38,0,0,1
AIR_037,2023-02-20,2.94,3,-3.1,170,0.923,45.37,0,0,1
AIR_037,2023-08-07,2.05,2,22.2,178,0.595,49.39,0,0,1
AIR_037,2023-12-04,3.18,2,16.4,192,0.775,44.96,0,0,1
AIR_037,2023-03-18,2.15,1,11.1,176,0.491,46.97,0,0,1
AIR_037,2023-07-12,2.78,3,17.4,196,0.689,50.77,0,0,1
AIR_037,2023-08-02,2.75,1,18.4,187,0.404,40.78,0,0,1
AIR_037,2023-10-01,2.9,3,17.1,187,0.329,52.12,0,0,1
AIR_037,2023-06-22,2.05,1,28.0,207,0.394,58.17,1,4641,1
AIR_037,2023-09-06,3.37,2,5.6,179,0.427,50.89,0,0,1
AIR_037,2023-10-06,3.09,2,33.5,179,0.283,41.68,0,0,1
AIR_037,2023-02-08,1.34,2,2.4,172,0.456,48.01,0,0,0
AIR_037,2023-03-20,2.91,2,13.6,169,0.781,58.32,0,0,0
AIR_037,2023-07-23,3.3,1,-11.7,208,0.629,51.87,0,0,1
AIR_037,2023-05-15,2.9,2,11.7,174,0.646,56.51,0,0,1
AIR_037,2023-10-13,3.1,1,1.8,174,0.578,54.11,0,0,0
AIR_037,2023-04-17,2.61,3,19.2,184,0.406,39.98,0,0,1
AIR_037,2023-12-20,1.82,2,36.4,198,0.78,51.1,0,0,1
AIR_037,2023-06-22,2.32,3,3.7,182,0.354,64.05,0,0,1
AIR_037,2023-04-12,2.27,3,8.9,200,0.565,43.83,0,0,1
AIR_037,2023-10-24,2.65,2,23.7,185,0.821,48.87,0,0,0
AIR_037,2023-04-06,3.18,1,25.5,174,0.914,55.36,0,0,0
AIR_037,2023-07-07,2.87,3,18.8,197,0.726,52.37,1,5117,1
AIR_037,2023-08-02,1.25,1,23.0,180,0.436,42.34,0,0,0
AIR_037,2023-11-25,1.86,2,13.8,193,0.5,48.82,0,0,0
AIR_037,2023-09-02,2.71,3,14.3,174,0.531,52.6,0,0,1
AIR_037,2023-06-13,2.88,3,18.2,183,0.917,46.07,0,0,1
AIR_037,2023-01-18,3.19,1,13.1,179,0.663,45.62,0,0,1
AIR_037,2023-08-17,2.91,1,30.3,179,0.922,47.85,0,0,1
AIR_037,2023-10-12,3.95,1,7.1,169,0.265,46.56,0,0,0
AIR_037,2023-04-24,2.68,2,18.2,198,0.296,45.89,0,0,1
AIR_037,2023-01-28,1.55,2,12.2,179,0.772,44.01,0,0,0
AIR_037,2023-10-19,2.81,2,11.5,170,0.602,40.39,0,0,1
AIR_037,2023-09-09,3.09,2,26.8,173,0.305,46.61,0,0,1
AIR_037,2023-07-20,2.11,3,21.1,193,0.43,52.64,0,0,1
AIR_037,2023-12-10,2.9,1,20.0,196,0.092,53.15,0,0,1
AIR_037,2023-05-19,2.87,1,5.2,190,0.508,56.77,0,0,1
AIR_037,2023-11-09,2.98,1,24.3,197,0.338,49.91,0,0,1
AIR_037,2023-10-07,2.81,2,24.4,194,0.402,43.6,0,0,0
AIR_037,2023-10-23,2.43,3,27.4,200,0.337,41.47,0,0,1
AIR_037,2023-03-25,1.39,2,-2.7,209,0.499,48.03,0,0,1
AIR_037,2023-06-02,2.24,3,19.0,179,0.049,47.55,0,0,0
AIR_037,2023-10-13,3.32,3,2.7,174,0.978,42.24,0,0,1
AIR_037,2023-06-08,1.64,1,19.1,194,0.479,44.84,0,0,1
AIR_037,2023-03-12,2.57,1,35.4,197,0.621,47.5,0,0,1
AIR_038,2023-05-05,2.75,1,-5.5,153,0.326,48.29,0,0,1
AIR_038,2023-08-09,2.43,2,8.3,148,0.388,49.49,0,0,1
AIR_038,2023-01-09,2.29,2,13.7,162,0.663,52.21,0,0,1
AIR_038,2023-11-26,2.06,1,15.0,187,0.92,43.17,0,0,1
AIR_038,2023-03-22,0.78,3,19.1,157,0.501,42.92,0,0,0
AIR_038,2023-01-08,3.44,2,3.9,153,0.36,52.55,0,0,0
AIR_038,2023-08-18,2.16,3,14.6,163,0.615,55.77,0,0,0
AIR_038,2023-02-10,2.33,2,11.4,166,0.373,54.72,0,0,1
AIR_038,2023-02-01,2.34,3,14.7,158,0.979,53.82,0,0,1
AIR_038,2023-12-19,1.9,3,15.9,174,0.509,49.87,1,20855,0
AIR_038,2023-11-17,2.72,2,17.8,182,0.364,45.67,0,0,1
AIR_038,2023-11-02,2.56,1,26.5,155,0.051,49.42,0,0,1
AIR_038,2023-04-05,2.73,3,16.2,148,0.103,54.77,0,0,0
AIR_038,2023-02-25,2.22,3,15.3,158,0.744,53.64,0,0,0
AIR_038,2023-07-05,2.22,3,31.0,162,0.082,51.73,0,0,1
AIR_038,2023-02-05,1.91,2,27.1,188,0.551,46.75,0,0,0
AIR_038,2023-09-29,2.51,2,31.8,185,0.61,44.87,1,9842,1
AIR_038,2023-07-06,2.89,1,-1.8,185,0.324,49.21,0,0,1
AIR_038,2023-05-01,1.61,3,14.8,146,0.321,51.75,0,0,0
AIR_038,2023-07-03,2.31,1,45.0,169,0.563,58.95,0,0,0
AIR_038,2023-09-04,3.2,3,9.0,147,0.046,43.05,0,0,1
AIR_038,2023-10-29,2.91,1,15.1,155,0.133,50.64,0,0,1
AIR_038,2023-07-30,2.09,2,12.9,178,0.37,42.62,0,0,1
AIR_038,2023-08-09,2.97,2,17.7,181,0.712,50.54,0,0,1
AIR_038,2023-02-01,1.94,3,18.2,146,0.347,49.6,0,0,1
AIR_038,2023-03-26,2.89,2,12.8,167,0.871,42.33,0,0,1
AIR_038,2023-10-31,2.94,2,24.3,175,0.812,45.61,0,0,1
AIR_038,2023-08-30,1.85,2,26.6,148,0.485,39.22,0,0,0
AIR_038,2023-04-28,1.83,3,23.3,159,0.428,50.72,0,0,0
AIR_038,2023-02-04,2.16,1,5.4,148,0.011,46.09,0,0,1
AIR_038,2023-05-14,2.82,2,22.0,170,0.782,45.47,0,0,1
AIR_038,2023-06-28,3.34,1,14.1,180,0.743,52.71,1,5059,0
AIR_038,2023-03-14,2.55,1,14.7,149,0.559,55.4,0,0,0
AIR_038,2023-11-03,3.27,1,3.0,171,0.435,60.82,0,0,1
AIR_038,2023-02-18,2.86,1,15.3,188,0.606,53.19,0,0,1
AIR_038,2023-02-16,2.3,1,22.9,188,0.264,46.94,0,0,0
AIR_038,2023-05-15,2.65,3,-10.8,147,0.653,54.8,0,0,1
AIR_038,2023-06-25,1.74,3,15.3,163,0.482,53.51,0,0,0
AIR_038,2023-06-24,2.09,1,24.1,148,0.525,49.82,0,0,1
AIR_038,2023-09-01,1.75,2,4.1,180,0.777,56.67,0,0,0
AIR_038,2023-07-23,1.25,2,22.4,176,0.386,44.19,0,0,0
AIR_038,2023-05-04,3.31,2,13.4,152,0.813,65.68,0,0,1
AIR_038,2023-07-13,1.85,1,-1.3,172,0.256,47.52,0,0,1
AIR_038,2023-03-03,3.04,2,17.2,155,0.558,53.8,0,0,1
AIR_038,2023-09-18,1.97,2,10.2,164,0.318,55.91,0,0,0
AIR_038,2023-12-15,2.18,1,17.7,172,0.635,49.93,0,0,1
AIR_038,2023-05-04,2.5,1,8.7,170,0.564,52.42,0,0,1
AIR_038,2023-07-23,2.81,2,6.7,153,0.322,50.8,0,0,0
AIR_038,2023-04-17,2.56,3,23.0,183,0.841,44.81,0,0,1
AIR_038,2023-12-16,1.44,2,17.5,184,0.58,42.07,0,0,1
AIR_038,2023-07-08,2.73,1,17.0,186,0.723,55.37,0,0,0
